login_attempts,failed_logins,ip_reputation_score_log,session_id
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1753
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6256
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,8644
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2502
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6945
1.3783626865280298,1.3783626865280287,-0.08115931436856082,154
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3270
1.3783626865280298,1.3783626865280287,-0.08115931436856076,2209
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1737
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5800
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6181
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1012
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4212
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2567
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,7942
1.3783626865280298,1.3783626865280287,-0.08115931436856076,3964
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2915
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1638
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5207
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3537
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1771
1.3783626865280298,1.3783626865280287,-0.08115931436856076,4893
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6385
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1706
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7178
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8446
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5163
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3879
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6562
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1963
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8348
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6493
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3674
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1795
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3089
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6182
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,8428
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7599
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5165
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3006
1.3783626865280298,1.3783626865280287,-0.08115931436856076,6263
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1383
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2948
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1345
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6817
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1248
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5869
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7032
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4606
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1086
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8265
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7456
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4380
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1618
1.3783626865280298,1.3783626865280287,-0.08115931436856082,262
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5918
1.3783626865280298,1.3783626865280287,-0.08115931436856082,538
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6861
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,3524
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1936
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3368
1.3783626865280298,1.3783626865280287,-0.08115931436856076,2523
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2108
1.3783626865280298,1.3783626865280287,-0.08115931436856076,2868
1.3783626865280298,1.3783626865280287,-0.08115931436856079,2748
1.3783626865280298,1.3783626865280287,-0.08115931436856079,6944
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1089
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6751
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6368
1.3783626865280298,1.3783626865280287,-0.08115931436856076,6640
1.3783626865280298,1.3783626865280287,-0.08115931436856076,6016
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2882
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6636
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5828
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1083
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,3952
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1066
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8605
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,375
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2946
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,5535
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1486
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1855
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5966
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,4897
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1910
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7986
1.3783626865280298,1.3783626865280287,-0.08115931436856076,3761
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6338
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2229
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1819
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3783
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,8352
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3707
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5321
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5493
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8058
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6530
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,5978
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,72
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,2519
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8233
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5834
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6058
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1574
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2417
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2578
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7897
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7915
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,5638
1.3783626865280298,1.3783626865280287,-0.08115931436856076,4652
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3737
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7417
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4553
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3385
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6405
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1707
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,4383
1.3783626865280298,1.3783626865280287,-0.08115931436856079,622
1.3783626865280298,1.3783626865280287,-0.08115931436856082,692
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7278
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1010
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2268
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3927
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6616
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7369
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6293
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7198
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7765
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6452
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6834
1.3783626865280298,1.3783626865280287,-0.08115931436856076,7916
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1238
1.3783626865280298,1.3783626865280287,-0.08115931436856076,6384
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2228
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2294
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5573
1.3783626865280298,1.3783626865280287,-0.08115931436856076,3622
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2955
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2965
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,582
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5072
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,5551
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,2164
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8439
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,511
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1589
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5646
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6522
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,6178
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6478
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4091
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1761
1.3783626865280298,1.3783626865280287,-0.08115931436856076,5151
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3350
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,4225
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3753
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6363
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,212
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4246
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4820
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7998
1.3783626865280298,1.3783626865280287,-0.08115931436856076,4193
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2264
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6295
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6980
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,491
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1900
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,5980
1.3783626865280298,1.3783626865280287,-0.08115931436856079,160
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1009
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3574
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8527
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8554
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7968
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,256
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,7951
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7353
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,6808
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1624
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6108
1.3783626865280298,1.3783626865280287,-0.08115931436856076,1854
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6444
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8610
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4980
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,5992
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4933
1.3783626865280298,1.3783626865280287,-0.08115931436856076,4396
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6063
1.3783626865280298,1.3783626865280287,-0.08115931436856082,800
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,489
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,530
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,5265
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4776
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7059
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,741
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7880
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4683
1.3783626865280298,1.3783626865280287,-0.08115931436856076,3655
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1791
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3676
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6076
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6386
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3513
1.3783626865280298,1.3783626865280287,-0.08115931436856076,807
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,8602
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5358
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6026
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,8070
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7234
1.3783626865280298,1.3783626865280287,-0.08115931436856082,336
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,1890
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5894
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,2365
1.3783626865280298,1.3783626865280287,-0.08115931436856076,2302
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,1955
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,5670
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,1632
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7148
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2655
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1240
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6214
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,4628
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3311
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,585
1.3783626865280298,1.3783626865280287,-0.08115931436856082,579
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4464
1.3783626865280298,1.3783626865280287,-0.08115931436856082,954
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,3771
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,6267
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5827
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2637
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2945
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4209
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7292
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,4923
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2769
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6022
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2269
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4618
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,2993
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,4461
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6087
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6566
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6180
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2712
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,493
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5047
1.3783626865280298,1.3783626865280287,-0.08115931436856079,2871
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1175
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,7859
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4133
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4372
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,3512
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1190
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7996
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8399
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4155
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3972
1.3783626865280298,1.3783626865280287,-0.08115931436856076,3808
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,6195
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,2140
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,4907
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4743
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,175
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6720
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3373
3.0054240215614487,-0.20219419189322518,-0.1276637709807257,2505
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7329
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,155
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6787
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7510
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2671
1.3783626865280298,1.3783626865280287,-0.08115931436856079,2121
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7226
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8022
1.3783626865280298,1.3783626865280287,-0.08115931436856076,5651
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5469
1.3783626865280298,1.3783626865280287,-0.08115931436856076,1763
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,7350
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4902
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,8271
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6884
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1256
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5203
1.3783626865280298,1.3783626865280287,-0.08115931436856082,59
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5788
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8116
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8635
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3499
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5170
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1080
1.3783626865280298,1.3783626865280287,-0.08115931436856076,2238
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5608
1.3783626865280298,1.3783626865280287,-0.08115931436856076,1932
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7356
1.3783626865280298,1.3783626865280287,-0.08115931436856082,7623
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4365
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6328
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5920
1.3783626865280298,1.3783626865280287,-0.08115931436856079,4292
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6498
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,356
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6947
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2239
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,4847
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3669
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,3870
1.3783626865280298,1.3783626865280287,-0.08115931436856076,814
1.3783626865280298,1.3783626865280287,-0.08115931436856076,6034
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5866
1.3783626865280298,1.3783626865280287,-0.08115931436856082,847
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3723
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4856
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2490
1.3783626865280298,1.3783626865280287,-0.08115931436856082,889
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,1850
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7227
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,7734
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6959
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,5726
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1490
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8296
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1780
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4046
1.3783626865280298,1.3783626865280287,-0.08115931436856076,4744
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3570
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4143
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,2012
1.3783626865280298,1.3783626865280287,-0.08115931436856079,54
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,7355
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,2934
1.3783626865280298,1.3783626865280287,-0.08115931436856076,4342
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,429
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1379
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6721
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,5327
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2711
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6800
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6701
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6375
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2040
1.3783626865280298,1.3783626865280287,-0.08115931436856076,6502
1.3783626865280298,1.3783626865280287,-0.08115931436856076,2506
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5297
1.3783626865280298,1.3783626865280287,-0.08115931436856076,4475
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,917
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,8743
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3403
1.3783626865280298,1.3783626865280287,-0.08115931436856082,1847
1.3783626865280298,1.3783626865280287,-0.08115931436856076,3098
1.3783626865280298,1.3783626865280287,-0.08115931436856076,2054
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7111
1.3783626865280298,1.3783626865280287,-0.08115931436856079,3834
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,2154
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,5763
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,1020
-0.3748977203555824,-0.4387843061059989,-0.2759611473843222,1838
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3917
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7088
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3020
3.0054240215614487,-0.20219419189322518,-0.1276637709807257,7912
1.3783626865280298,1.3783626865280287,-0.08115931436856076,980
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8672
1.3783626865280298,1.3783626865280287,-0.08115931436856082,292
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2991
1.3783626865280298,1.3783626865280287,-0.08115931436856076,3083
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3113
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,2906
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8088
1.3783626865280298,1.3783626865280287,-0.08115931436856076,5916
1.3783626865280298,1.3783626865280287,-0.08115931436856076,2634
1.3783626865280298,1.3783626865280287,-0.08115931436856082,8524
1.3783626865280298,1.3783626865280287,-0.08115931436856082,4125
1.3783626865280298,1.3783626865280287,-0.08115931436856082,602
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2804
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4184
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,2305
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6588
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,6610
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5947
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,7994
1.3783626865280298,1.3783626865280287,-0.08115931436856082,2543
1.3783626865280298,1.3783626865280287,-0.08115931436856082,5262
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7262
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,5632
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4311
1.3783626865280298,1.3783626865280287,-0.08115931436856076,3103
1.3783626865280298,1.3783626865280287,-0.08115931436856082,3855
1.3783626865280298,1.3783626865280287,-0.08115931436856076,972
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,6930
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,7724
1.3783626865280298,1.3783626865280287,-0.08115931436856082,6518
3.0054240215614483,-0.20219419189322524,-0.1276637709807257,5102
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,3564
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8213
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,4100
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4857
-0.3748977203555824,-0.4387843061059989,-0.27596114738432215,5035
1.3783626865280298,1.3783626865280287,-0.08115931436856082,347
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,8160
3.0054240215614487,-0.20219419189322518,-0.12766377098072573,4400
